user_id,signup_date,acquisition_channel,region
u_003292,2026-07-25,organic,in
u_003293,2026-07-25,organic,us
u_003294,2026-07-25,organic,us
u_003295,2026-07-25,organic,eu
u_003296,2026-07-25,organic,us
u_003297,2026-07-25,organic,us
u_003298,2026-07-25,organic,eu
u_003299,2026-07-25,organic,eu
u_003300,2026-07-25,organic,eu
u_003301,2026-07-25,organic,us
u_003302,2026-07-25,organic,eu
u_003303,2026-07-25,organic,us
u_003304,2026-07-25,organic,in
u_003305,2026-07-25,organic,us
u_003306,2026-07-25,paid_search,us
u_003307,2026-07-25,paid_search,us
u_003308,2026-07-25,paid_search,us
u_003309,2026-07-25,paid_search,us
u_003310,2026-07-25,paid_search,us
u_003311,2026-07-25,paid_search,in
u_003312,2026-07-25,paid_search,us
u_003313,2026-07-25,paid_search,in
u_003314,2026-07-25,paid_search,us
u_003315,2026-07-25,paid_search,us
u_003316,2026-07-25,paid_search,in
u_003317,2026-07-25,paid_search,eu
u_003318,2026-07-25,paid_search,eu
u_003319,2026-07-25,paid_search,eu
u_003320,2026-07-25,paid_search,us
u_003321,2026-07-25,paid_search,eu
u_003322,2026-07-25,paid_search,us
u_003323,2026-07-25,paid_search,eu
u_003324,2026-07-25,paid_search,in
u_003325,2026-07-25,push,eu
u_003326,2026-07-25,push,us
u_003327,2026-07-25,push,us
u_003328,2026-07-25,push,us
u_003329,2026-07-25,push,us
u_003330,2026-07-25,push,us
u_003331,2026-07-25,push,us
u_003332,2026-07-25,push,us
u_003333,2026-07-25,push,eu
u_003334,2026-07-25,push,us
u_003335,2026-07-25,push,us
u_003336,2026-07-25,push,us
u_003337,2026-07-25,push,us
u_003338,2026-07-25,push,us
u_003339,2026-07-25,push,us
u_003340,2026-07-25,push,in
u_003341,2026-07-25,push,in
u_003342,2026-07-25,push,eu
u_003343,2026-07-25,push,us
u_003344,2026-07-25,email,us
u_003345,2026-07-25,email,us
u_003346,2026-07-25,email,us
u_003347,2026-07-25,email,eu
u_003348,2026-07-25,email,us
u_003349,2026-07-25,email,us
u_003350,2026-07-25,email,in
u_003351,2026-07-25,email,us
u_003352,2026-07-25,email,in
u_003353,2026-07-25,email,in
u_003354,2026-07-25,email,us
u_003355,2026-07-25,email,us
u_003356,2026-07-25,email,us
u_003357,2026-07-25,email,in
u_003358,2026-07-25,,in
u_003359,2026-07-25,,us
u_003360,2026-07-25,,us
u_003361,2026-07-25,referral,in
u_003362,2026-07-25,,in
u_003363,2026-07-25,,in
u_003364,2026-07-25,,us
u_003365,2026-07-25,,us
u_003366,2026-07-25,referral,in
u_003367,2026-07-25,,us
u_003368,2026-07-25,,eu
u_003369,2026-07-25,,eu
u_003370,2026-07-25,,us
u_003371,2026-07-25,referral,us
u_003372,2026-07-26,organic,us
u_003373,2026-07-26,organic,us
u_003374,2026-07-26,organic,us
u_003375,2026-07-26,organic,us
u_003376,2026-07-26,organic,us
u_003377,2026-07-26,organic,us
u_003378,2026-07-26,organic,in
u_003379,2026-07-26,organic,us
u_003380,2026-07-26,organic,us
u_003381,2026-07-26,organic,us
u_003382,2026-07-26,organic,us
u_003383,2026-07-26,organic,in
u_003384,2026-07-26,organic,us
u_003385,2026-07-26,organic,us
u_003386,2026-07-26,organic,us
u_003387,2026-07-26,organic,us
u_003388,2026-07-26,organic,us
u_003389,2026-07-26,organic,in
u_003390,2026-07-26,organic,us
u_003391,2026-07-26,organic,eu
u_003392,2026-07-26,organic,in
u_003393,2026-07-26,organic,eu
u_003394,2026-07-26,organic,us
u_003395,2026-07-26,organic,us
u_003396,2026-07-26,organic,us
u_003397,2026-07-26,organic,us
u_003398,2026-07-26,organic,in
u_003399,2026-07-26,organic,us
u_003400,2026-07-26,organic,in
u_003401,2026-07-26,organic,us
u_003402,2026-07-26,organic,eu
u_003403,2026-07-26,organic,eu
u_003404,2026-07-26,paid_search,us
u_003405,2026-07-26,paid_search,in
u_003406,2026-07-26,paid_search,us
u_003407,2026-07-26,paid_search,us
u_003408,2026-07-26,paid_search,us
u_003409,2026-07-26,paid_search,in
u_003410,2026-07-26,paid_search,us
u_003411,2026-07-26,paid_search,us
u_003412,2026-07-26,,eu
u_003413,2026-07-26,paid_search,eu
u_003414,2026-07-26,paid_search,in
u_003415,2026-07-26,paid_search,eu
u_003416,2026-07-26,paid_search,us
u_003417,2026-07-26,paid_search,in
u_003418,2026-07-26,paid_search,us
u_003419,2026-07-26,paid_search,eu
u_003420,2026-07-26,paid_search,in
u_003421,2026-07-26,paid_search,us
u_003422,2026-07-26,paid_search,us
u_003423,2026-07-26,paid_search,eu
u_003424,2026-07-26,paid_search,us
u_003425,2026-07-26,push,eu
u_003426,2026-07-26,push,eu
u_003427,2026-07-26,push,in
u_003428,2026-07-26,push,in
u_003429,2026-07-26,push,in
u_003430,2026-07-26,push,us
u_003431,2026-07-26,push,us
u_003432,2026-07-26,push,in
u_003433,2026-07-26,push,us
u_003434,2026-07-26,push,us
u_003435,2026-07-26,push,us
u_003436,2026-07-26,push,us
u_003437,2026-07-26,push,eu
u_003438,2026-07-26,push,us
u_003439,2026-07-26,push,in
u_003440,2026-07-26,push,in
u_003441,2026-07-26,push,us
u_003442,2026-07-26,push,us
u_003443,2026-07-26,push,us
u_003444,2026-07-26,push,eu
u_003445,2026-07-26,push,in
u_003446,2026-07-26,email,us
u_003447,2026-07-26,email,in
u_003448,2026-07-26,email,us
u_003449,2026-07-26,email,us
u_003450,2026-07-26,email,us
u_003451,2026-07-26,email,us
u_003452,2026-07-26,email,us
u_003453,2026-07-26,email,us
u_003454,2026-07-26,email,us
u_003455,2026-07-26,email,eu
u_003456,2026-07-26,email,us
u_003457,2026-07-26,email,eu
u_003458,2026-07-26,email,us
u_003459,2026-07-26,email,eu
u_003460,2026-07-26,email,eu
u_003461,2026-07-26,email,us
u_003462,2026-07-26,,us
u_003463,2026-07-26,,us
u_003464,2026-07-26,referral,us
u_003465,2026-07-26,,in
u_003466,2026-07-26,,in
u_003467,2026-07-26,,us
u_003468,2026-07-26,,eu
u_003469,2026-07-26,,us
u_003470,2026-07-26,,in
u_003471,2026-07-26,,us
u_003472,2026-07-26,,us
u_003473,2026-07-26,referral,eu
u_003474,2026-07-26,,us
u_003475,2026-07-26,,in
u_003476,2026-07-26,referral,us
u_003477,2026-07-26,,us
